_id,category1,category2,maker,category3,standard,vehicleType,year,mainPrice,privatePrice
"토공장비 굴삭기 다케우치 (DKW) 굴삭기_궤도식 2.7톤 (2.7T) 다케우치2.7톤굴삭기 (LT01A) 2013 16,900,000 16,900,000",토공장비,굴삭기,다케우치 (DKW),굴삭기_궤도식,2.7톤 (2.7T),다케우치2.7톤굴삭기 (LT01A),2013,"16,900,000","16,900,000"
"토공장비 굴삭기 다케우치 (DKW) 굴삭기_궤도식 2.7톤 (2.7T) 다케우치2.7톤굴삭기 (LT01A) 2014 19,600,000 19,600,000",토공장비,굴삭기,다케우치 (DKW),굴삭기_궤도식,2.7톤 (2.7T),다케우치2.7톤굴삭기 (LT01A),2014,"19,600,000","19,600,000"
"토공장비 굴삭기 다케우치 (DKW) 굴삭기_궤도식 2.7톤 (2.7T) 다케우치2.7톤굴삭기 (LT01A) 2015 22,100,000 22,100,000",토공장비,굴삭기,다케우치 (DKW),굴삭기_궤도식,2.7톤 (2.7T),다케우치2.7톤굴삭기 (LT01A),2015,"22,100,000","22,100,000"
"토공장비 굴삭기 다케우치 (DKW) 굴삭기_궤도식 2.7톤 (2.7T) 다케우치2.7톤굴삭기 (LT01A) 2016 24,400,000 24,400,000",토공장비,굴삭기,다케우치 (DKW),굴삭기_궤도식,2.7톤 (2.7T),다케우치2.7톤굴삭기 (LT01A),2016,"24,400,000","24,400,000"
"토공장비 굴삭기 다케우치 (DKW) 굴삭기_궤도식 2.7톤 (2.7T) 다케우치2.7톤굴삭기 (LT01A) 2017 27,300,000 27,300,000",토공장비,굴삭기,다케우치 (DKW),굴삭기_궤도식,2.7톤 (2.7T),다케우치2.7톤굴삭기 (LT01A),2017,"27,300,000","27,300,000"
"토공장비 굴삭기 다케우치 (DKW) 굴삭기_궤도식 2.7톤 (2.7T) 다케우치2.7톤굴삭기 (LT01A) 2018 30,300,000 30,300,000",토공장비,굴삭기,다케우치 (DKW),굴삭기_궤도식,2.7톤 (2.7T),다케우치2.7톤굴삭기 (LT01A),2018,"30,300,000","30,300,000"
"토공장비 굴삭기 다케우치 (DKW) 굴삭기_궤도식 2.7톤 (2.7T) 다케우치2.7톤굴삭기 (LT01A) 2019 33,600,000 33,600,000",토공장비,굴삭기,다케우치 (DKW),굴삭기_궤도식,2.7톤 (2.7T),다케우치2.7톤굴삭기 (LT01A),2019,"33,600,000","33,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 1999 2,400,000 2,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),1999,"2,400,000","2,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2000 2,600,000 2,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2000,"2,600,000","2,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2001 2,900,000 2,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2001,"2,900,000","2,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2002 3,100,000 3,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2002,"3,100,000","3,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2003 3,400,000 3,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2003,"3,400,000","3,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2004 4,300,000 4,300,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2004,"4,300,000","4,300,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2005 4,600,000 4,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2005,"4,600,000","4,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2006 5,400,000 5,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2006,"5,400,000","5,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2007 6,000,000 6,000,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2007,"6,000,000","6,000,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2008 6,900,000 6,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2008,"6,900,000","6,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2009 8,000,000 8,000,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2009,"8,000,000","8,000,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2010 9,100,000 9,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2010,"9,100,000","9,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2011 10,500,000 10,500,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2011,"10,500,000","10,500,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2012 12,000,000 12,000,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2012,"12,000,000","12,000,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2013 13,100,000 13,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2013,"13,100,000","13,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2014 15,200,000 15,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2014,"15,200,000","15,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2015 17,200,000 17,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2015,"17,200,000","17,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2016 19,000,000 19,000,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2016,"19,000,000","19,000,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2017 21,300,000 21,300,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2017,"21,300,000","21,300,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2018 23,600,000 23,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2018,"23,600,000","23,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 1.5톤 (1.5T) 대우SOLAR15 (I001F) 2019 26,200,000 26,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,1.5톤 (1.5T),대우SOLAR15 (I001F),2019,"26,200,000","26,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 1999 8,000,000 8,000,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),1999,"8,000,000","8,000,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2000 8,400,000 8,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2000,"8,400,000","8,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2001 9,200,000 9,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2001,"9,200,000","9,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2002 10,200,000 10,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2002,"10,200,000","10,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2003 11,100,000 11,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2003,"11,100,000","11,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2004 13,900,000 13,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2004,"13,900,000","13,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2005 14,800,000 14,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2005,"14,800,000","14,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2006 17,600,000 17,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2006,"17,600,000","17,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2007 19,400,000 19,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2007,"19,400,000","19,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2008 22,200,000 22,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2008,"22,200,000","22,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2009 25,800,000 25,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2009,"25,800,000","25,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2010 29,500,000 29,500,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2010,"29,500,000","29,500,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2011 34,100,000 34,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2011,"34,100,000","34,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2012 38,700,000 38,700,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2012,"38,700,000","38,700,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2013 42,400,000 42,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2013,"42,400,000","42,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2014 49,300,000 49,300,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2014,"49,300,000","49,300,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2015 55,800,000 55,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2015,"55,800,000","55,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2016 61,400,000 61,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2016,"61,400,000","61,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2017 68,800,000 68,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2017,"68,800,000","68,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2018 76,300,000 76,300,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2018,"76,300,000","76,300,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 13톤 (13T) 대우SOLAR130 (I001D) 2019 84,600,000 84,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,13톤 (13T),대우SOLAR130 (I001D),2019,"84,600,000","84,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 1999 8,400,000 8,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),1999,"8,400,000","8,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2000 8,800,000 8,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2000,"8,800,000","8,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2001 9,800,000 9,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2001,"9,800,000","9,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2002 10,800,000 10,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2002,"10,800,000","10,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2003 11,700,000 11,700,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2003,"11,700,000","11,700,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2004 14,700,000 14,700,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2004,"14,700,000","14,700,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2005 15,600,000 15,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2005,"15,600,000","15,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2006 18,600,000 18,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2006,"18,600,000","18,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2007 20,600,000 20,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2007,"20,600,000","20,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2008 23,400,000 23,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2008,"23,400,000","23,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2009 27,200,000 27,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2009,"27,200,000","27,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2010 31,100,000 31,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2010,"31,100,000","31,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2011 36,100,000 36,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2011,"36,100,000","36,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2012 40,900,000 40,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2012,"40,900,000","40,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2013 44,800,000 44,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2013,"44,800,000","44,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2014 52,100,000 52,100,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2014,"52,100,000","52,100,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2015 58,900,000 58,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2015,"58,900,000","58,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2016 64,900,000 64,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2016,"64,900,000","64,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2017 72,700,000 72,700,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2017,"72,700,000","72,700,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2018 80,600,000 80,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2018,"80,600,000","80,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 14톤 (14T) 대우SOLAR140 (I001E) 2019 89,400,000 89,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,14톤 (14T),대우SOLAR140 (I001E),2019,"89,400,000","89,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 1999 8,900,000 8,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),1999,"8,900,000","8,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2000 9,300,000 9,300,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2000,"9,300,000","9,300,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2001 10,400,000 10,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2001,"10,400,000","10,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2002 11,400,000 11,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2002,"11,400,000","11,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2003 12,500,000 12,500,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2003,"12,500,000","12,500,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2004 15,500,000 15,500,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2004,"15,500,000","15,500,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2005 16,600,000 16,600,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2005,"16,600,000","16,600,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2006 19,700,000 19,700,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2006,"19,700,000","19,700,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2007 21,700,000 21,700,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2007,"21,700,000","21,700,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2008 24,800,000 24,800,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2008,"24,800,000","24,800,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2009 28,900,000 28,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2009,"28,900,000","28,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2010 33,000,000 33,000,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2010,"33,000,000","33,000,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2011 38,200,000 38,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2011,"38,200,000","38,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2012 43,300,000 43,300,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2012,"43,300,000","43,300,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2013 47,500,000 47,500,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2013,"47,500,000","47,500,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2014 55,200,000 55,200,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2014,"55,200,000","55,200,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2015 62,400,000 62,400,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2015,"62,400,000","62,400,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2016 68,700,000 68,700,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2016,"68,700,000","68,700,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2017 76,900,000 76,900,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2017,"76,900,000","76,900,000"
"토공장비 굴삭기 대우종합기계 (GMC) 굴삭기_궤도식 17.2톤 (17.2T) 대우SOLAR175LC-V (I001C) 2018 85,300,000 85,300,000",토공장비,굴삭기,대우종합기계 (GMC),굴삭기_궤도식,17.2톤 (17.2T),대우SOLAR175LC-V (I001C),2018,"85,300,000","85,300,000"
